text,label

"Haan jaan, aaj ka din kaisa tha? Thoda hectic tha, lekin ab tumse baat karke acha lag raha hai. Aww, tum kitne sweet ho. Love you! Love you too jaan!",0

"Hello bhai, weekend ka kya plan hai? Kuch decide nahi kiya. Tu bata? Chalo, ek dinner plan karte hain. Theek hai, main time bata deta hoon. Done, milte hain phir.",0

"Doctor saab, mera report kab tak ready hoga? Kal subah tak ready ho jayega. Theek hai, main kal clinic aata hoon. Zaroor, kal baat karte hain.",0

"Haan jaan, tumne kal ka match dekha? Haan, bohot exciting tha! India jeet gaya. Wah, mujhe toh highlights dekhni padegi. Zaroor dekho, bohot maza aayega.",0

"Namaste beta, tum ghar kab aaoge? Mummy, main next weekend aunga. Wah, phir tumhare liye tumhara favorite khana banaungi. Thank you mummy, miss you!",0

"Hi jaan, tum office se kab nikaloge? Bas 1 ghante mein nikal raha hoon. Tum kya kar rahi ho? Dinner ready kar rahi hoon. Jaldi aao, wait kar rahi hoon. Okay, love you!",0

"Hello sir, kal ki meeting ka kya time hai? Subah 10 baje sharp. Presentation ready hai na? Haan sir, sab ready hai. Theek hai, kal time se aajana.",0

"Bhai, tumne suna ki kal power outage hua? Haan, grid failure ki wajah se blackout ho gaya tha. Oh no, sab theek hai na ab? Haan, ab power aa gayi hai.",0

"Hello beta, kaise ho? Main theek hoon mama. Aap kaise hain? Main bhi theek hoon. Waise, tumhara project kaise chal raha hai? Achha chal raha hai, bas busy hoon. Theek hai, khud ka dhyan rakhna.",0

"Hi jaan, tumne grocery li? Haan, le li. Aur kuch chahiye? Nahi, bas itna hi. Achha, dinner ready kar loon? Haan, please. Love you! Love you too!",0

"Hello dost, kal ka match dekhne aa raha hai? Haan yaar, time kya hai? Raat 8 baje. Pakka aaunga. Chal milte hain.",0

"Hi bhai, suna tumhara promotion ho gaya? Haan yaar, bas kal hi pata chala. Congrats! Party kab de raha hai? Jaldi hi plan karte hain, bataunga.",0

"Namaste bua ji, kaise hain aap? Main theek hoon beta. Tum kaise ho? Main bhi theek hoon. Aapne apni dawa le li? Haan, le li. Tum kab ghar aaoge? Jaldi aunga bua ji.",0

"Haan jaan, tum aaj late aaoge? Haan, thoda kaam zyada hai. Tum dinner kar lena, main late aata hoon. Okay, jaldi aana. Love you!",0

"Hello sir, kya main kal leave le sakta hoon? Haan, le lo, lekin aaj ka kaam complete kar lena. Zaroor sir, aaj hi kar dunga. Theek hai, kal enjoy karo.",0

"Hi jaan, kya tumhe woh naye shoes pasand aaye? Haan, bohot ache the. Tumhare liye order kar doon? Haan, please. Tum best ho! Love you!",0

"Hello beta, tumhare exams kaise ja rahe hain? Achhe ja rahe hain papa. Waise, agla exam kab hai? Agla exam Monday ko hai. Achha, best of luck beta!",0

"Hi dost, kal hiking ke liye ready ho? Haan yaar, subah 6 baje nikalte hain. Theek hai, bag pack kar lunga. Jaldi aana!",0

"Namaste mamma, kaise ho? Main theek hoon beta. Tum kaise ho? Main bhi theek hoon. Aapne lunch kiya? Haan, kiya. Tumhara kaam kaisa chal raha hai? Sab badhiya hai mamma.",0

"Haan jaan, tumhe kuch chahiye market se? Nahi, bas jaldi aana. Theek hai, kya dinner ready hai? Haan, tumhare favorite rajma chawal banaya hai. Wah, love you!",0

"Hello beta, tumhare health kaise hai? Main theek hoon doctor saab. Aapne jo dawa di thi, usse improvement hai. Achha, wahi medicine continue karo. Zaroor, dhanyavaad doctor saab.",0

"Namaste, main Rahul bol raha hoon SBI Fraud Department se. Aapke account mein suspicious activity detect hui hai. Oh no! Kya activity hui? Lagta hai kisi ne aapke account se 50,000 ka transfer karne ki koshish ki hai. Kripya apna account number aur OTP verify karein taaki hum isse block kar saken. Theek hai, mera account number 123456789 hai aur OTP 987654. Dhanyavaad, aapka account ab secure hai.",1

"Hello, main Sneha bol rahi hoon XYZ Bank se. Aapka debit card expire hone wala hai. Oh! Mujhe kya karna hoga? Card renew karne ke liye, apna account details aur PIN share karein. Theek hai, mera account number 987654321 aur PIN 4321 hai. Dhanyavaad, aapka card renew ho gaya hai.",1

"Namaste, main Piyush bol raha hoon Amazon Customer Care se. Aapka account suspicious activity ke wajah se block hone wala hai. Oh no! Kya karna hoga? Kripya apna login ID aur password share karein. Theek hai, mera ID abc123 aur password xyz789 hai. Dhanyavaad, hum account unlock kar rahe hain.",1

"Namaste, main Geeta bol rahi hoon Lottery Department se. Mubarak ho! Aapne 10 lakh ka prize jeeta hai. Wow! Mujhe kya karna hoga? Sirf Rs. 5,000 ka processing fee pay karein aur apne Aadhaar aur PAN details bhejein. Theek hai, main bhejta hoon. Dhanyavaad.",1

"Hello, main Manoj bol raha hoon Income Tax Department se. Aapke PAN card pe kuch discrepancies hain. Oh no! Main kya karoon? Legal action se bachne ke liye, apna Aadhaar aur bank account details verify karein. Theek hai, main deta hoon. Dhanyavaad, hum issue resolve karenge.",1

"Namaste, main Priya bol rahi hoon Global Recruitment Agency se. Aapko ek high-paying overseas job ke liye select kiya gaya hai. Wow! Kya karna hoga? Process start karne ke liye, Rs. 10,000 ka training fee pay karna hoga. Theek hai, main karta hoon. Dhanyavaad.",1

"Hello, main Ramesh bol raha hoon Airtel Customer Care se. Aapke number ka KYC incomplete hai, aur number deactivate ho sakta hai. Oh no! Kya karna hoga? Kripya apna Aadhaar number aur OTP share karein. Theek hai, mera Aadhaar 1234-5678-9876 aur OTP 654321 hai. Dhanyavaad.",1

"Namaste, main Sneha bol rahi hoon Paytm Customer Support se. Aapke wallet account mein Rs. 5,000 ka cashback aaya hai. Wow! Mujhe kya karna hoga? Kripya apna wallet login ID aur OTP share karein. Theek hai, mera ID paytm123 aur OTP 987654 hai. Dhanyavaad.",1

"Hello, main Riya bol rahi hoon FastJobs Agency se. Aapke profile ko ek reputed company ke liye shortlist kiya gaya hai. Wah, mujhe kya karna hoga? Rs. 8,000 ka processing fee pay karke interview confirm kijiye. Theek hai, mujhe payment link bhejiye.",1

"Good morning, main Sanjay bol raha hoon Visa Services se. Aapka UK work visa ready hai. Wah! Mujhe kya karna hoga? Sirf Rs. 20,000 ka payment karke visa confirm kijiye. Theek hai, main abhi karta hoon. Dhanyavaad.",1

"Namaste, main Rahul bol raha hoon Indian Bank se. Aapka account inactive ho gaya hai. Oh no! Isse activate karne ke liye, apna account details aur OTP verify karein. Theek hai, mera account details 123456789 aur OTP 987654 hai. Dhanyavaad.",1

"Hello, main Sneha bol rahi hoon Flipkart Customer Care se. Aapka order process karne ke liye payment details verify karni hongi. Oh! Mera details le lo. Dhanyavaad, hum ab process kar rahe hain.",1

"Namaste, main Pooja bol rahi hoon Bharat Gas Agency se. Aapke LPG subsidy account mein problem hai. Oh no! Solution kya hai? Apna Aadhaar aur bank account details verify karein. Theek hai, main deta hoon. Dhanyavaad.",1

"Hello, main Ankit bol raha hoon Government Housing Department se. Aapka ghar illegal construction ke under aa raha hai. Oh no! Kya karna hoga? Rs. 50,000 ka immediate payment karke issue resolve kijiye. Theek hai, main karunga.",1

"Namaste, main Piyush bol raha hoon SBI Credit Card Department se. Aapka card block hone wala hai. Oh no! Isse avoid karne ke liye, apna card number aur PIN share karein. Theek hai, le lo. Dhanyavaad.",1

"Hello, main Sanjay bol raha hoon Amazon Prime Support se. Aapka subscription renew karne ke liye details verify karni hongi. Oh! Mera details le lo. Dhanyavaad, subscription renew ho gaya hai.",1

"Namaste, main Geeta bol rahi hoon Global Lottery Services se. Aapko 50 lakh ka prize mila hai. Wow! Kya karna hoga? Rs. 5,000 ka processing fee pay karein aur apne documents bhejein. Theek hai, main bhejta hoon.",1

"Hello, main Manoj bol raha hoon Income Tax Fraud Department se. Aapke documents under investigation hain. Oh no! Kya karna hoga? Rs. 25,000 ka penalty avoid karne ke liye payment kijiye. Theek hai, main karta hoon.",1

"Namaste, main Sneha bol rahi hoon Global Placements se. Aapko ek reputed company ke liye shortlist kiya gaya hai. Wah, kya karna hoga? Rs. 15,000 ka upfront fee pay karke process complete kijiye. Theek hai, main karunga.",1

"Hi jaan, tumne dinner banaya? Haan, tumhara favorite pulao banaya hai. Wah, main jaldi ghar aa raha hoon. Okay, love you. Love you too!",0

"Namaste beta, ghar kab aaoge? Mummy, agle weekend aa raha hoon. Wah, tumhara favorite khana banaungi. Miss you beta!",0

"Hello bhai, kal ka cricket match dekhne aa raha hai? Haan yaar, time kya hai? Raat 8 baje. Milte hain phir.",0

"Hi jaan, tumhe woh naye shoes pasand aaye? Haan, bohot ache the. Tumhare liye order kar doon? Haan, please. Love you!",0

"Hello sir, kal ki meeting ka kya time hai? Subah 10 baje. Presentation ready hai? Haan sir, sab ready hai.",0

"Hi beta, tumhare exams kaise ja rahe hain? Theek chal rahe hain papa. Agla exam Monday ko hai.",0

"Hello bhai, weekend ka kya plan hai? Kuch decide nahi kiya. Dinner plan karein? Haan, done.",0

"Haan jaan, tumne plumber ko bulaya? Haan, kal subah aayega. Thank you, love you!",0

"Namaste bua ji, aap kaise ho? Main theek hoon beta. Tum kab aaoge? Jaldi aunga bua ji.",0

"Hi dost, kal hiking ke liye ready ho? Haan yaar, subah 6 baje nikalte hain. Theek hai, milte hain.",0

"Hello sir, kya main kal leave le sakta hoon? Haan, le lo, lekin kaam complete kar lena. Zaroor sir.",0

"Hi jaan, kya tumne naye curtains lagaye? Haan, tumhare favorite wale. Wah, tum best ho!",0

"Namaste mamma, kaise ho? Main theek hoon beta. Tumhara lunch hua? Haan mummy, ho gaya.",0



"Namaste, main Rahul bol raha hoon National Lottery Department se. Mubarak ho! Aapne 25 lakh ka lottery prize jeeta hai. Wow! Yeh kaise possible hai? Aapka number randomly select kiya gaya tha. Prize claim karne ke liye, sirf Rs. 10,000 ka processing fee pay karna hoga. Theek hai, mujhe details bhej do. Dhanyavaad, hum aapka prize process karenge.",1

"Hello, main Sneha bol rahi hoon Global Lottery Services se. Aapko 50 lakh ka prize mila hai! Wah, mujhe kya karna hoga? Sirf Rs. 5,000 ka processing fee pay karein aur apne Aadhaar aur PAN details bhejein. Theek hai, main bhejta hoon. Dhanyavaad.",1

"Namaste, main Piyush bol raha hoon Lucky Draw Department se. Aapka naam 10 lakh ke prize ke liye select hua hai. Wow! Mujhe kya karna hoga? Sirf Rs. 7,000 ka tax clearance fee pay karna hoga. Theek hai, main abhi karta hoon. Dhanyavaad.",1

"Hello, main Geeta bol rahi hoon Mega Lottery Agency se. Aapne ek car aur 5 lakh ka cash prize jeeta hai. Wah! Mujhe kaise claim karna hoga? Sirf Rs. 8,000 ka registration fee pay karein. Theek hai, mujhe payment details bhejiye. Dhanyavaad.",1

"Namaste, main Manoj bol raha hoon International Lottery Board se. Aapka naam 1 crore ke prize ke liye select hua hai. Wah, yeh toh kamaal hai! Sirf Rs. 15,000 ka processing fee pay karke prize claim kijiye. Theek hai, main karta hoon. Dhanyavaad.",1

"Hello, main Priya bol rahi hoon Lucky Winner Services se. Aapko 20 lakh ka prize mila hai. Wow! Mujhe kya karna hoga? Sirf Rs. 10,000 ka verification fee pay karein. Theek hai, mujhe details bhejiye. Dhanyavaad.",1

"Namaste, main Ramesh bol raha hoon Lottery Claim Department se. Aapka naam 5 lakh ke prize ke liye shortlist hua hai. Wah! Mujhe kya karna hoga? Sirf Rs. 6,000 ka processing fee pay karke prize confirm kijiye. Theek hai, main karta hoon.",1

"Hello, main Sneha bol rahi hoon Jackpot Lottery Services se. Aapko 50 lakh ka prize mila hai. Wah! Mujhe kya karna hoga? Sirf Rs. 12,000 ka tax clearance fee pay karein. Theek hai, main abhi karta hoon. Dhanyavaad.",1

"Namaste, main Pooja bol rahi hoon National Prize Board se. Aapka naam 25 lakh ke lottery prize ke liye select hua hai. Wah! Mujhe kya karna hoga? Sirf Rs. 9,000 ka registration fee pay karein. Theek hai, main karta hoon. Dhanyavaad.",1

"Hello, main Ankit bol raha hoon Global Lottery Organization se. Aapko 1 crore ka prize mila hai. Wah! Mujhe kya karna hoga? Sirf Rs. 20,000 ka processing fee pay karke prize claim kijiye. Theek hai, main abhi karta hoon. Dhanyavaad.",1

"Haan jaan, tumne dinner banaya? Haan, tumhara favorite pulao banaya hai. Wah, main jaldi ghar aa raha hoon. Okay, love you. Love you too!",0

"Namaste beta, ghar kab aaoge? Mummy, agle weekend aa raha hoon. Wah, tumhara favorite khana banaungi. Miss you beta!",0

"Hello bhai, kal ka cricket match dekhne aa raha hai? Haan yaar, time kya hai? Raat 8 baje. Milte hain phir.",0

"Hi jaan, tumhe woh naye shoes pasand aaye? Haan, bohot ache the. Tumhare liye order kar doon? Haan, please. Love you!",0

"Hello sir, kal ki meeting ka kya time hai? Subah 10 baje. Presentation ready hai? Haan sir, sab ready hai.",0

"Hi beta, tumhare exams kaise ja rahe hain? Theek chal rahe hain papa. Agla exam Monday ko hai.",0

"Hello bhai, weekend ka kya plan hai? Kuch decide nahi kiya. Dinner plan karein? Haan, done.",0

"Haan jaan, tumne plumber ko bulaya? Haan, kal subah aayega. Thank you, love you!",0

"Namaste bua ji, aap kaise ho? Main theek hoon beta. Tum kab aaoge? Jaldi aunga bua ji.",0

"Hi dost, kal hiking ke liye ready ho? Haan yaar, subah 6 baje nikalte hain. Theek hai, milte hain.",0


"Namaste, aapne 25 lakh ka lottery jeeta hai!",1  
"Hello, aapko bina collateral ka loan mil sakta hai.",1  
"Namaste, aapka account block hone wala hai.",1  
"Hello, aapka PAN card fraud ke liye flag kiya gaya hai.",1  
"Namaste, aapko ek nayi car jeeti hai!",1  
"Hello, aapka Aadhaar deactivate hone wala hai.",1  
"Namaste, aapka bank account freeze hone wala hai.",1  
"Hello, aapko 50 lakh ka prize mila hai!",1  
"Namaste, aapka tax filing incomplete hai.",1  
"Hello, aapko ek high-paying job ke liye select kiya gaya hai.",1  
"Namaste, aapka phone number deactivate hone wala hai.",1  
"Hello, aapka credit card block hone wala hai.",1  
"Namaste, aapka account se suspicious transaction detect hua hai.",1  
"Hello, aapko ek free vacation package mila hai!",1  
"Namaste, aapka electricity bill pending hai.",1  
"Hello, aapka insurance policy lapse hone wali hai.",1  
"Namaste, aapka loan approval pending hai.",1  
"Hello, aapka EMI overdue hai.",1  
"Namaste, aapka account se unauthorized login detect hua hai.",1  
"Hello, aapko ek nayi smartphone jeeti hai!",1  
"Namaste, aapka GST filing incomplete hai.",1  
"Hello, aapka courier delivery pending hai.",1  
"Namaste, aapka KYC incomplete hai.",1  
"Hello, aapka bank account verification pending hai.",1  
"Namaste, aapka tax refund process hone wala hai.",1  
"Hello, aapko ek free gift hamper mila hai!",1  
"Namaste, aapka account se large transaction detect hua hai.",1  
"Hello, aapka Aadhaar card update pending hai.",1  
"Namaste, aapka internet connection suspend hone wala hai.",1  
"Hello, aapka water bill overdue hai.",1  
"Namaste, aapka driving license suspend hone wala hai.",1  
"Hello, aapka health insurance expire hone wala hai.",1  
"Namaste, aapka property tax pending hai.",1  
"Hello, aapka account se fraud activity detect hui hai.",1  
"Namaste, aapko ek gold membership free mili hai!",1  
"Hello, aapka mobile recharge pending hai.",1  
"Namaste, aapka sim card deactivate hone wala hai.",1  
"Hello, aapka electricity meter faulty hai.",1  
"Namaste, aapka bank se loan approval ho gaya hai.",1  
"Hello, aapka courier delivery failed hai.",1  
"Namaste, aapka account se OTP share karein.",1  
"Hello, aapka tax audit hone wala hai.",1  
"Namaste, aapka account se penalty lagayi gayi hai.",1  
"Hello, aapko ek free health checkup mila hai!",1  
"Namaste, aapka account se large withdrawal detect hua hai.",1  
"Hello, aapka PAN card deactivate hone wala hai.",1  
"Namaste, aapka account se suspicious login detect hua hai.",1  
"Hello, aapko ek free shopping voucher mila hai!",1  
"Namaste, aapka account verification pending hai.",1  
"Hello, aapka EMI overdue hai.",1  

"Hello, you have won a lottery of $1 million!",1  
"Hi, you are eligible for a collateral-free loan.",1  
"Hello, your bank account is under investigation.",1  
"Hi, your PAN card has been flagged for fraud.",1  
"Congratulations, you have won a brand-new car!",1  
"Hello, your Aadhaar card is about to be deactivated.",1  
"Hi, your bank account will be frozen soon.",1  
"Congratulations, you have won a cash prize of $50,000!",1  
"Hello, your tax filing is incomplete.",1  
"Hi, you have been selected for a high-paying job.",1  
"Hello, your phone number will be deactivated soon.",1  
"Hi, your credit card is about to be blocked.",1  
"Hello, suspicious activity has been detected in your account.",1  
"Hi, you have won a free vacation package!",1  
"Hello, your electricity bill is overdue.",1  
"Hi, your insurance policy is about to expire.",1  
"Hello, your loan approval is pending.",1  
"Hi, your EMI payment is overdue.",1  
"Hello, unauthorized login has been detected in your account.",1  
"Hi, you have won a free smartphone!",1  
"Hello, your GST filing is incomplete.",1  
"Hi, your courier delivery is pending.",1  
"Hello, your KYC verification is incomplete.",1  
"Hi, your bank account verification is pending.",1  
"Hello, your tax refund is being processed.",1  
"Hi, you have won a free gift hamper!",1  
"Hello, a large transaction has been detected in your account.",1  
"Hi, your Aadhaar card update is pending.",1  
"Hello, your internet connection will be suspended soon.",1  
"Hi, your water bill is overdue.",1  
"Hello, your driving license is about to be suspended.",1  
"Hi, your health insurance is about to expire.",1  
"Hello, your property tax is overdue.",1  
"Hi, fraudulent activity has been detected in your account.",1  
"Hello, you have won a free gold membership!",1  
"Hi, your mobile recharge is pending.",1  
"Hello, your SIM card will be deactivated soon.",1  
"Hi, your electricity meter is faulty.",1  
"Hello, your loan has been approved.",1  
"Hi, your courier delivery has failed.",1  
"Hello, please share your OTP to verify your account.",1  
"Hi, your tax audit is scheduled soon.",1  
"Hello, a penalty has been imposed on your account.",1  
"Hi, you have won a free health checkup!",1  
"Hello, a large withdrawal has been detected in your account.",1  
"Hi, your PAN card is about to be deactivated.",1  
"Hello, suspicious login activity has been detected in your account.",1  
"Hi, you have won a free shopping voucher!",1  
"Hello, your account verification is pending.",1  
"Hi, your EMI payment is overdue.",1  

"Namaste, main Rahul bol raha hoon Loan Approval Department se. Aapka loan approve ho gaya hai, sirf Rs. 5,000 ka processing fee pay karna hoga.",1  
"Hello, main Sneha bol rahi hoon Investment Services se. Aapko ek guaranteed investment plan ke liye select kiya gaya hai. Sirf Rs. 10,000 ka upfront payment karein.",1  
"Namaste, main Piyush bol raha hoon Personal Loan Services se. Aapko 5 lakh ka loan mil sakta hai, bas Rs. 7,000 ka verification fee pay karna hoga.",1  
"Hello, main Geeta bol rahi hoon Secure Loan Agency se. Aapka loan process hone ke liye Rs. 8,000 ka advance payment chahiye.",1  
"Namaste, main Manoj bol raha hoon Gold Investment Services se. Aapko 20% guaranteed return milega, bas Rs. 15,000 ka initial deposit karein.",1  
"Hello, main Priya bol rahi hoon Quick Loan Services se. Aapka loan approve hone ke liye Rs. 6,000 ka processing fee pay karna hoga.",1  
"Namaste, main Ramesh bol raha hoon Premium Loan Agency se. Aapko 10 lakh ka loan mil sakta hai, bas Rs. 12,000 ka upfront fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Investment Guarantee Services se. Aapko ek high-return plan ke liye select kiya gaya hai, sirf Rs. 20,000 ka deposit karein.",1  
"Namaste, main Pooja bol rahi hoon Loan Verification Department se. Aapka loan approve hone ke liye Rs. 5,500 ka verification fee pay karna hoga.",1  
"Hello, main Ankit bol raha hoon Secure Investment Agency se. Aapko ek guaranteed profit scheme ke liye select kiya gaya hai, bas Rs. 10,000 ka advance payment karein.",1  
"Namaste, main Rahul bol raha hoon Loan Approval Department se. Aapka loan approve ho gaya hai, sirf Rs. 5,000 ka processing fee pay karna hoga.",1  
"Hello, main Sneha bol rahi hoon Investment Services se. Aapko ek guaranteed investment plan ke liye select kiya gaya hai. Sirf Rs. 10,000 ka upfront payment karein.",1  
"Namaste, main Piyush bol raha hoon Personal Loan Services se. Aapko 5 lakh ka loan mil sakta hai, bas Rs. 7,000 ka verification fee pay karna hoga.",1  
"Hello, main Geeta bol rahi hoon Secure Loan Agency se. Aapka loan process hone ke liye Rs. 8,000 ka advance payment chahiye.",1  
"Namaste, main Manoj bol raha hoon Gold Investment Services se. Aapko 20% guaranteed return milega, bas Rs. 15,000 ka initial deposit karein.",1  
"Hello, main Priya bol rahi hoon Quick Loan Services se. Aapka loan approve hone ke liye Rs. 6,000 ka processing fee pay karna hoga.",1  
"Namaste, main Ramesh bol raha hoon Premium Loan Agency se. Aapko 10 lakh ka loan mil sakta hai, bas Rs. 12,000 ka upfront fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Investment Guarantee Services se. Aapko ek high-return plan ke liye select kiya gaya hai, sirf Rs. 20,000 ka deposit karein.",1  
"Namaste, main Pooja bol rahi hoon Loan Verification Department se. Aapka loan approve hone ke liye Rs. 5,500 ka verification fee pay karna hoga.",1  
"Hello, main Ankit bol raha hoon Secure Investment Agency se. Aapko ek guaranteed profit scheme ke liye select kiya gaya hai, bas Rs. 10,000 ka advance payment karein.",1  

"Namaste beta, tumne khana khaya? Haan mummy, abhi khaya. Aapne khaya?",0  
"Hello bhai, kal movie dekhne chalein? Haan yaar, kaunsi movie dekhni hai?",0  
"Hi jaan, tumne plumber ko bulaya? Haan, kal subah 10 baje aayega.",0  
"Namaste papa, aapka health checkup kaisa raha? Sab theek hai beta, doctor ne sab normal bola.",0  
"Hello dost, weekend ka kya plan hai? Bas ghar pe relax karna hai, tu bata?",0  
"Hi jaan, tumne grocery le li? Haan, sab kuch le aayi hoon. Tumhe kuch aur chahiye?",0  
"Namaste bua ji, aap kaise ho? Main theek hoon beta, tum kaise ho?",0  
"Hello sir, kal ki meeting ka time kya hai? Subah 10 baje sharp, presentation ready hai?",0  
"Hi beta, tumhare exams kaise ja rahe hain? Achhe ja rahe hain papa, agla exam Monday ko hai.",0  
"Namaste mummy, ghar kab aaoge? Beta, agle hafte aayenge. Tumhara favorite khana banaungi.",0  
"Hello bhai, kal cricket match dekhne chalein? Haan yaar, time kya hai?",0  
"Hi jaan, tumne naye curtains lagaye? Haan, tumhare favorite wale lagaye hain.",0  
"Namaste beta, tumhara project kaisa chal raha hai? Sab theek chal raha hai papa, thoda busy hoon.",0  
"Hello dost, kal hiking ke liye ready ho? Haan yaar, subah 6 baje nikalte hain.",0  
"Hi jaan, tumne dinner banaya? Haan, tumhara favorite pulao banaya hai.",0  
"Namaste bua ji, aapne apni dawa le li? Haan beta, le li. Tum kab ghar aaoge?",0  
"Hello sir, kya main kal leave le sakta hoon? Haan, le lo, lekin aaj ka kaam complete kar lena.",0  
"Hi beta, tumhare school ka project complete ho gaya? Haan papa, teacher ne appreciate kiya.",0  
"Namaste beta, tumhare health kaise hai? Main theek hoon mummy, aap kaise ho?",0  
"Hello bhai, weekend pe dinner plan karein? Haan, done. Time bata de.",0  

"Namaste, main Rahul bol raha hoon Global Job Services se. Aapko UK job ke liye select kiya gaya hai. Sirf Rs. 10,000 ka processing fee pay karna hoga.",1  
"Hello, main Sneha bol rahi hoon Work Abroad Agency se. Aapka visa process karne ke liye Rs. 15,000 ka payment chahiye.",1  
"Namaste, main Piyush bol raha hoon High Salary Placement Services se. Aapka background check ke liye Rs. 8,000 ka fee pay karein.",1  
"Hello, main Geeta bol rahi hoon Overseas Employment Agency se. Aapke visa processing ke liye sirf Rs. 12,000 advance payment karein.",1  
"Namaste, main Manoj bol raha hoon International Recruitment Services se. Aapko Germany job ke liye shortlist kiya gaya hai, Rs. 20,000 ka administrative fee pay karein.",1  
"Hello, main Priya bol rahi hoon Career Growth Agency se. Aapke training expenses ke liye Rs. 7,500 ka payment karna hoga.",1  
"Namaste, main Ramesh bol raha hoon Visa Processing Department se. Aapka US visa confirm hone ke liye Rs. 25,000 ka upfront fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Recruitment Solutions se. Aapka employment agreement finalize karne ke liye Rs. 10,000 ka payment karein.",1  
"Namaste, main Pooja bol rahi hoon Global Work Opportunities se. Aapke job confirmation ke liye Rs. 5,000 ka background verification fee pay karna hoga.",1  
"Hello, main Ankit bol raha hoon Secure Job Placement Agency se. Aapke training process ke liye Rs. 18,000 ka upfront payment chahiye.",1  
"Namaste, main Rahul bol raha hoon HighPay Careers se. Aapko Canada job ke liye select kiya gaya hai, Rs. 22,000 ka visa processing fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Job Guarantee Services se. Aapka profile shortlist hone ke liye Rs. 9,000 ka application fee pay karein.",1  
"Namaste, main Piyush bol raha hoon Career Bright Agency se. Aapke employment visa ke liye Rs. 15,000 ka payment karna hoga.",1  
"Hello, main Geeta bol rahi hoon Overseas Career Solutions se. Aapke background check ke liye Rs. 6,000 ka fee chahiye.",1  
"Namaste, main Manoj bol raha hoon Premium Job Agency se. Aapke visa stamp ke liye Rs. 20,000 ka advance fee pay karein.",1  
"Hello, main Priya bol rahi hoon WorkEasy Placements se. Aapke documentation ke liye Rs. 10,000 ka payment karna hoga.",1  
"Namaste, main Ramesh bol raha hoon Work Abroad Agency se. Aapka training approval hone ke liye Rs. 8,500 ka fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Global Visa Solutions se. Aapka visa expedite karne ke liye Rs. 18,000 ka upfront payment karein.",1  
"Namaste, main Pooja bol rahi hoon International Work Agency se. Aapka employment confirmation ke liye Rs. 7,000 ka fee pay karna hoga.",1  
"Hello, main Ankit bol raha hoon Secure Visa Processing se. Aapka work permit finalize karne ke liye Rs. 12,000 ka payment chahiye.",1  
"Namaste, main Rahul bol raha hoon Career Boost Agency se. Aapke administrative costs ke liye Rs. 14,000 ka fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Recruitment Pro Services se. Aapka job confirmation ke liye Rs. 10,000 ka payment karna hoga.",1  
"Namaste, main Piyush bol raha hoon Work Visa Experts se. Aapka visa approval hone ke liye Rs. 15,500 ka upfront fee pay karein.",1  
"Hello, main Geeta bol rahi hoon Premium Placements se. Aapke background verification ke liye Rs. 9,000 ka fee pay karein.",1  
"Namaste, main Manoj bol raha hoon International Jobs Agency se. Aapka placement confirm karne ke liye Rs. 20,000 ka processing fee chahiye.",1  
"Hello, main Priya bol rahi hoon WorkNow Solutions se. Aapke visa stamping ke liye Rs. 13,000 ka payment karein.",1  
"Namaste, main Ramesh bol raha hoon Visa Pro Services se. Aapke training expenses ke liye Rs. 7,500 ka fee pay karein.",1  
"Hello, main Sneha bol rahi hoon Global Recruitment Agency se. Aapka employment agreement finalize karne ke liye Rs. 10,500 ka payment karein.",1  
"Namaste, main Pooja bol rahi hoon Career Growth Services se. Aapka job confirmation ke liye Rs. 5,500 ka verification fee pay karein.",1  
"Hello, main Ankit bol raha hoon Reliable Work Placements se. Aapke visa expedite karne ke liye Rs. 12,500 ka upfront payment chahiye.",1  

"Namaste, kaise ho tum? Sab theek hai?",0  
"Hello jaan, kya kar rahe ho abhi?",0  
"Hi jaanu, tumse baat karke din ban jata hai.",0  
"Namaste beta, tumhara din kaisa tha?",0  
"Hello dost, kya chal raha hai aajkal?",0  
"Hi jaan, tumse bahut pyar karti hoon.",0  
"Namaste mummy, aap kaise ho? Sab theek hai?",0  
"Hello bhai, kya kar raha hai? Milne chalein?",0  
"Hi jaanu, tumhara mood kaisa hai aaj?",0  
"Namaste papa, aapka health kaisa hai ab?",0  
"Hello jaan, tumne khana khaya?",0  
"Hi mere cutie, tum kya kar rahe ho abhi?",0  
"Namaste beta, tumhare exams kaise ja rahe hain?",0  
"Hello jaanu, tumhare bina sab adhoora lagta hai.",0  
"Hi jaan, tum mere liye sab kuch ho.",0  
"Namaste bua ji, aap kaise ho? Sab theek hai?",0  
"Hello dost, weekend ka kya plan hai?",0  
"Hi jaanu, tumhara favorite khana banaya hai.",0  
"Namaste beta, ghar kab aaoge?",0  
"Hello jaan, tumhare bina sab boring lagta hai.",0  
"Hi jaanu, tum mere liye duniya ho.",0  
"Namaste mummy, aapne dawa le li?",0  
